Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,02/01/2018,CFADDAY33441712,REDACTED UNDER DP ACT,1175.04,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441675,REDACTED UNDER DP ACT,1352.4,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441682,REDACTED UNDER DP ACT,587.52,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441691,REDACTED UNDER DP ACT,1352.4,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441684,REDACTED UNDER DP ACT,644,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441688,REDACTED UNDER DP ACT,1159.2,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441700,REDACTED UNDER DP ACT,515.2,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADRES33519236,REDACTED UNDER DP ACT,2702.34,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADDAY33441706,REDACTED UNDER DP ACT,522.24,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441676,REDACTED UNDER DP ACT,1414.88,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441701,REDACTED UNDER DP ACT,913.92,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441678,REDACTED UNDER DP ACT,1449,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441680,REDACTED UNDER DP ACT,783.36,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441690,REDACTED UNDER DP ACT,1352.4,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441686,REDACTED UNDER DP ACT,1298.56,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441693,REDACTED UNDER DP ACT,515.2,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441685,REDACTED UNDER DP ACT,901.6,CARASTON HALL SUPPORT LTD,294519,806783312,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADRES33518983,REDACTED UNDER DP ACT,2503.1,CARE BLACKERTON,99627,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADRES33519328,REDACTED UNDER DP ACT,1544,CARE MANAGEMENT GROUP LTD,336916,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADDOM33471461,REDACTED UNDER DP ACT,6525.12,CARERS DIRECT (SW) LTD,121278,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CAPEYS33410501,EYP000000140053,6883,CAROUSEL CHILDCARE LTD,37715,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CFINCID33643286,REDACTED UNDER DP ACT,865.65,CEDAR FAMILY SERVICES LTD,345864,,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,02/01/2018,CFINCID33643285,REDACTED UNDER DP ACT,865.65,CEDAR FAMILY SERVICES LTD,345864,,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,02/01/2018,CAPEYS33410338,EYP000000139881,29322,COMPTON VALLEY NURSERY LTD,170318,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,EXCHEQ33753193,447736,829.55,CONCORDE I LTD,25922,631051488,Children's Services,Printing & Design,4201,LTD
18,Devon County Council,02/01/2018,CFADRES33518876,REDACTED UNDER DP ACT,6867.71,CORNERWAYS HOTEL LTD,89756,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADRES33519043,REDACTED UNDER DP ACT,5142.68,CREDENCE CARE LIMITED,133901,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADDOM33471361,REDACTED UNDER DP ACT,1572,CYGNET CARE(DEVON)LTD,89863,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADDOM33471363,REDACTED UNDER DP ACT,1128.6,CYGNET CARE(DEVON)LTD,89863,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADDOM33471364,REDACTED UNDER DP ACT,1463,CYGNET CARE(DEVON)LTD,89863,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADDOM33471360,REDACTED UNDER DP ACT,2203.14,CYGNET CARE(DEVON)LTD,89863,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADDOM33471362,REDACTED UNDER DP ACT,1399.08,CYGNET CARE(DEVON)LTD,89863,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,P2P40060464,0000500399,28191.4,DEVON WASTE MANAGEMENT LTD,10891,823821047,Highways & Capital Development & Waste Management,Main / Term Contractor,4301,LTD
18,Devon County Council,02/01/2018,CFADDAY33441608,REDACTED UNDER DP ACT,2950.2,DOVE PROJECT (DROITWICH),159378,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441610,REDACTED UNDER DP ACT,1375.92,DOVE PROJECT (DROITWICH),159378,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441609,REDACTED UNDER DP ACT,3137.28,DOVE PROJECT (DROITWICH),159378,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441605,REDACTED UNDER DP ACT,833.2,DOVE PROJECT (DROITWICH),159378,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADRES33519122,REDACTED UNDER DP ACT,3673.04,EASTERBROOK FARM LTD,186878,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CAPEYS33410356,EYP000000139899,27534,ECHOES CHILDCARE,320011,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CFADRES33519345,REDACTED UNDER DP ACT,1200,ELMSTEAD CARE HOME,341795,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CAPEYS33410462,EYP000000140011,9452,EXWICK ARK LTD THE,174565,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CAPEYS33410464,EYP000000140013,24849,EXWICK ARK LTD THE,174565,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CFADRES33519124,REDACTED UNDER DP ACT,1500,FAIRFIELD HOUSE NURSING HOME,187536,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CAPEYS33410465,EYP000000140014,21062,FOLLY NURSERY LTD,62742,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CFADRES33518794,REDACTED UNDER DP ACT,2730.3,FREEWAYS TRUST LTD,86690,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADRES33519352,REDACTED UNDER DP ACT,1300,GUIDE AT SANDON,342679,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADDAY33441634,REDACTED UNDER DP ACT,1400,HADLEY CARE LIMITED,227030,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441635,REDACTED UNDER DP ACT,1377.6,HADLEY CARE LIMITED,227030,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441636,REDACTED UNDER DP ACT,1697.6,HADLEY CARE LIMITED,227030,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,P2P40060490,ATK0027,1620,HAIR@THEACADEMY LTD,321949,,Children's Services,Curriculum Support (Schools),4376,LTD
18,Devon County Council,02/01/2018,CFADDAY33441614,REDACTED UNDER DP ACT,619.2,HOMELIFE CARERS OKEHAMPTON,168548,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CAPEYS33410454,EYP000000140001,22539,HUMPTY DUMPTY CHILDCARE LTD,66836,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CAPEYS33410455,EYP000000140002,18155,HUMPTY DUMPTY CHILDCARE LTD,66836,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CAPEYS33410386,EYP000000139931,17417,HUMPTY DUMPTY CHILDCARE LTD,66836,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CFCHEXTL33565765,REDACTED UNDER DP ACT,6910.02,KEYS GROUP PROGRESSIVE CARE,344328,,Children's Services,Residential Care - Private (3rd),5731,LTD
18,Devon County Council,02/01/2018,CFADRES33519057,REDACTED UNDER DP ACT,1251.7,KIMBOLTON LODGE LTD,151171,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CAPEYS33410238,EYP000000139772,19194,LADYBIRDS DAY NURSERY,346269,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CAPEYS33410239,EYP000000139773,14565,LADYBIRDS DAY NURSERY,346269,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CFINCID33643230,REDACTED UNDER DP ACT,4519.96,LIFEWORKS CHARITY LTD,42294,,Children's Services,Residential shortbreaks,5732,LTD
18,Devon County Council,02/01/2018,CFINCID33643229,REDACTED UNDER DP ACT,6437.81,LIFEWORKS CHARITY LTD,42294,,Children's Services,Residential shortbreaks,5732,LTD
18,Devon County Council,02/01/2018,CAPEYS33410361,EYP000000139904,6799,LITTLE ONES DAY NURSERY(WHIPTON),93892,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CAPEYS33410200,EYP000000139729,22763,LITTLE ONES DAY NURSERY(WHIPTON),93892,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CAPEYS33410199,EYP000000139728,6332,LITTLE ONES DAY NURSERY(WHIPTON),93892,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CAPEYS33410362,EYP000000139905,30570,LITTLE ONES DAY NURSERY(WHIPTON),93892,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CAPEYS33410363,EYP000000139906,13332,LITTLE ORCHARD MONTESSORI,325998,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CFADRES33519062,REDACTED UNDER DP ACT,2928.82,MOORLEIGH RESIDENTIAL CARE HOME,153438,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,P2P40060488,2663,1316.73,MUNRO INSTRUMENTS LTD,262141,977793930,Highways & Capital Development & Waste Management,Equipment,4001,LTD
18,Devon County Council,02/01/2018,CFINCID33643243,REDACTED UNDER DP ACT,54295.11,NATIONAL STAR COLLEGE,198286,,Children's Services,Residential Care - Private (3rd),5731,LTD
18,Devon County Council,02/01/2018,CFADDOM33471482,REDACTED UNDER DP ACT,10129.99,NESTOR PRIMECARE SERV T/A ALLIED,290335,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADDAY33441672,REDACTED UNDER DP ACT,617.9,NESTOR PRIMECARE SERV T/A ALLIED,290335,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFINCID33643275,REDACTED UNDER DP ACT,1040.08,OPPORTUNITY CARE LTD,264348,,Children's Services,Community based care,5705,LTD
18,Devon County Council,02/01/2018,CFADDAY33441526,REDACTED UNDER DP ACT,4382.72,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441527,REDACTED UNDER DP ACT,3201.52,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441528,REDACTED UNDER DP ACT,3164.16,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441529,REDACTED UNDER DP ACT,585.96,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441525,REDACTED UNDER DP ACT,3164.16,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441530,REDACTED UNDER DP ACT,4039.96,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CAPEYS33410126,EYP000000139646,5437,OUTDOORS GROUP LTD THE,346911,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CAPEYS33410076,EYP000000139590,24620,PARK HILL NURSERY LTD,325748,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CFADRES33519044,REDACTED UNDER DP ACT,3102,PENINSULA CARE HOMES LTD,133972,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADRES33518865,REDACTED UNDER DP ACT,3956.9,PENNS MOUNT LTD-EC & E ALDRIDGE,89518,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADRES33519334,REDACTED UNDER DP ACT,818,PINE MEADOWS CARE HOME,339510,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADRES33519367,REDACTED UNDER DP ACT,1170,PONTCANNA HOUSE LTD,346919,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFINCID33643239,REDACTED UNDER DP ACT,1000,PSYCHOLOGY ASSOCIATES LTD,147932,912873418,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,02/01/2018,CAPEYS33410428,EYP000000139975,14655,PUFFINS OF EXETER LTD,21199,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CAPEYS33410282,EYP000000139822,10705,PUFFINS OF EXETER LTD,21199,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CAPEYS33410212,EYP000000139743,21372,PUFFINS OF EXETER LTD,21199,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CAPEYS33410213,EYP000000139744,13819,PUFFINS OF EXETER LTD,21199,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CAPEYS33410283,EYP000000139823,16259,PUFFINS OF EXETER LTD,21199,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,02/01/2018,CFADDOM33471389,REDACTED UNDER DP ACT,686.28,QUAY CARE (NORTH DEVON) LTD,91406,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADDAY33441473,REDACTED UNDER DP ACT,1765.12,QUAY CARE (NORTH DEVON) LTD,91406,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDOM33471390,REDACTED UNDER DP ACT,774.64,QUAY CARE (NORTH DEVON) LTD,91406,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADDAY33441477,REDACTED UNDER DP ACT,842.4,QUAY CARE (NORTH DEVON) LTD,91406,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDOM33471392,REDACTED UNDER DP ACT,943.04,QUAY CARE (NORTH DEVON) LTD,91406,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADDAY33441472,REDACTED UNDER DP ACT,638.4,QUAY CARE (NORTH DEVON) LTD,91406,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441470,REDACTED UNDER DP ACT,924,QUAY CARE (NORTH DEVON) LTD,91406,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDAY33441467,REDACTED UNDER DP ACT,630,QUAY CARE (NORTH DEVON) LTD,91406,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,02/01/2018,CFADDOM33471384,REDACTED UNDER DP ACT,1414.56,QUAY CARE (NORTH DEVON) LTD,91406,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADDOM33471385,REDACTED UNDER DP ACT,892.52,QUAY CARE (NORTH DEVON) LTD,91406,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADDOM33471388,REDACTED UNDER DP ACT,594.72,QUAY CARE (NORTH DEVON) LTD,91406,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADRES33519107,REDACTED UNDER DP ACT,3291.84,REGARD PARTNERSHIP LTD,173835,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADRES33519014,REDACTED UNDER DP ACT,1800,SOMERSET CARE LTD,111131,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADRES33519265,REDACTED UNDER DP ACT,1032,SOUTH WEST CARE HOMES LTD,310220,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,CFADRES33519333,REDACTED UNDER DP ACT,3154.4,SPRINGFIELDS CARE HOME,339508,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,02/01/2018,HIGHWAYS33852028,807459_1,1143.6,SSE CONTRACTING LIMITED,14967,570118464,Capital Expenditure,Infra REP constr - Main contract,C201,LTD
18,Devon County Council,02/01/2018,HIGHWAYS33852023,807419_1,871.66,SSE CONTRACTING LIMITED,14967,570118464,Capital Expenditure,Infra REP constr - Main contract,C201,LTD
18,Devon County Council,02/01/2018,HIGHWAYS33852011,807200_1,591.1,SSE CONTRACTING LIMITED,14967,570118464,Highways & Capital Development & Waste Management,Main / Term Contractor,4301,LTD
18,Devon County Council,02/01/2018,HIGHWAYS33852008,807197_1,1354.93,SSE CONTRACTING LIMITED,14967,570118464,Capital Expenditure,Infra REP constr - Main contract,C201,LTD
18,Devon County Council,02/01/2018,HIGHWAYS33852006,807193_1,1071.44,SSE CONTRACTING LIMITED,14967,570118464,Capital Expenditure,Infra REP constr - Main contract,C201,LTD
18,Devon County Council,02/01/2018,HIGHWAYS33852025,807438_1,11326.77,SSE CONTRACTING LIMITED,14967,570118464,Capital Expenditure,Infra REP constr - Main contract,C201,LTD
18,Devon County Council,02/01/2018,HIGHWAYS33852033,807448_4,476.05,SSE CONTRACTING LIMITED,14967,570118464,Capital Expenditure,Infra REP constr - Main contract,C201,LTD
18,Devon County Council,02/01/2018,HIGHWAYS33852024,807429_1,790.83,SSE CONTRACTING LIMITED,14967,570118464,Capital Expenditure,Infra REP constr - Main contract,C201,LTD
18,Devon County Council,02/01/2018,HIGHWAYS33852002,807188_1,878.33,SSE CONTRACTING LIMITED,14967,570118464,Capital Expenditure,Infra REP constr - Main contract,C201,LTD
